WKT,radio,mcc,net,area,cell,unit,longitude,latitude,range,samples,changeable,created,updated,averageSig,shape_X,shape_Y
POINT (-65.9111019997574 18.3849329996582),UMTS,330,110,41003,1126515,,-65.911102,18.384933,1000,2,1,1458850073,1466106290,,-65.911102,18.384933
POINT (-65.8472442601145 18.3849334700037),UMTS,330,110,41003,1126643,,-65.84724426,18.38493347,1000,1,1,1458850073,1443621795,,-65.84724426,18.38493347
POINT (-66.0285186803927 18.3258819600844),UMTS,330,110,41002,1112109,,-66.02851868,18.32588196,1000,1,1,1458850072,1446414919,,-66.02851868,18.32588196
POINT (-65.5863160003831 18.2347879995665),UMTS,330,110,41003,1126344,,-65.586316,18.234788,4937,3,1,1458850073,1463345932,,-65.586316,18.234788
POINT (-66.0189056399832 18.2022857696726),UMTS,330,110,41002,1106708,,-66.01890564,18.20228577,1000,1,1,1458850072,1452946022,,-66.01890564,18.20228577
POINT (-65.8568572996247 18.3492279098402),UMTS,330,110,41003,314882,,-65.8568573,18.34922791,1000,1,1,1458850073,1443975532,,-65.8568573,18.34922791
POINT (-65.8394620001711 18.3625030004132),UMTS,330,110,41003,1126918,,-65.839462,18.362503,1000,3,1,1458850073,1478098359,,-65.839462,18.362503
POINT (-65.8321380599235 18.3739471396488),UMTS,330,110,41003,1126814,,-65.83213806,18.37394714,1000,5,1,1458850073,1476161367,,-65.83213806,18.37394714
POINT (-65.8843231201159 18.3698272698127),UMTS,330,110,41003,1127044,,-65.88432312,18.36982727,1000,1,1,1458850073,1445544977,,-65.88432312,18.36982727
POINT (-65.8596038804147 18.3354949995946),UMTS,330,110,41003,1126645,,-65.85960388,18.335495,1000,1,1,1458850073,1435812483,,-65.85960388,18.335495
POINT (-65.8465580000516 18.3780669995924),UMTS,330,110,41003,1126815,,-65.846558,18.378067,1000,2,1,1458850073,1462134280,,-65.846558,18.378067
POINT (-65.8788299603344 18.3766937303315),UMTS,330,110,41003,1126714,,-65.87882996,18.37669373,1000,1,1,1458850073,1445544837,,-65.87882996,18.37669373
POINT (-65.8692169199249 18.0457305899948),UMTS,330,110,41002,1108481,,-65.86921692,18.04573059,1000,1,1,1458850072,1426881740,,-65.86921692,18.04573059
POINT (-65.760726929704 18.3739471396488),UMTS,330,110,41003,1127114,,-65.76072693,18.37394714,1000,1,1,1458850073,1437418585,,-65.76072693,18.37394714
POINT (-65.6357574502461 18.2997894304379),UMTS,330,110,41003,1148945,,-65.63575745,18.29978943,1000,1,1,1458850073,1449586496,,-65.63575745,18.29978943
POINT (-65.8510209999192 18.370514000221),UMTS,330,110,41003,1160983,,-65.851021,18.370514,1000,4,1,1458850074,1466169354,,-65.851021,18.370514
POINT (-65.8541107197339 18.33961487033),UMTS,330,110,41003,1138554,,-65.85411072,18.33961487,1000,1,1,1458850073,1445544816,,-65.85411072,18.33961487
POINT (-65.897584999648 18.3580170003843),UMTS,330,110,41003,1128016,,-65.897585,18.358017,1000,35,1,1458850073,1492194420,,-65.897585,18.358017
POINT (-65.7819370003922 18.3016199995634),UMTS,330,110,41003,1153144,,-65.781937,18.30162,1000,9,1,1458850073,1488829720,,-65.781937,18.30162
POINT (-65.6549835202732 18.2434845004094),UMTS,330,110,41003,1140654,,-65.65498352,18.2434845,1000,1,1,1458850073,1458251268,,-65.65498352,18.2434845
POINT (-65.8348846398142 18.3698272698127),UMTS,330,110,41003,1138585,,-65.83488464,18.36982727,1000,1,1,1458850073,1445667258,,-65.83488464,18.36982727
POINT (-65.8238983202513 18.4041595499233),UMTS,330,110,41003,1156186,,-65.82389832,18.40415955,1000,3,1,1458850074,1476114981,,-65.82389832,18.40415955
POINT (-65.8197784396232 18.4110259996502),UMTS,330,110,41003,1156153,,-65.81977844,18.411026,1000,1,1,1458850074,1456626472,,-65.81977844,18.411026
POINT (-65.689658999663 18.3523180001756),UMTS,330,110,41003,1127416,,-65.689659,18.352318,1000,4,1,1458850073,1480159474,,-65.689659,18.352318
POINT (-65.8938180004004 18.3434989999789),UMTS,330,110,41003,1128017,,-65.893818,18.343499,1000,35,1,1458850073,1491589842,,-65.893818,18.343499
POINT (-65.8376312295975 18.3698272698127),UMTS,330,110,41003,1162343,,-65.83763123,18.36982727,1000,2,1,1458850074,1462980257,,-65.83763123,18.36982727
POINT (-65.7703399701135 18.3135223397842),UMTS,330,110,41003,249627537,,-65.77033997,18.31352234,1000,1,1,1458850074,1432112295,,-65.77033997,18.31352234
POINT (-66.225585999794 18.0677029997937),UMTS,330,110,41004,1198351,,-66.225586,18.067703,1000,2,1,1458850074,1486914897,,-66.225586,18.067703
POINT (-66.1610410000421 18.1116490002012),UMTS,330,110,41004,1181122,,-66.161041,18.111649,1000,2,1,1458850074,1468069759,,-66.161041,18.111649
POINT (-66.2406920003355 18.0189509998888),UMTS,330,110,41004,1198280,,-66.240692,18.018951,1000,2,1,1458850074,1489353170,,-66.240692,18.018951
POINT (-65.9955596902275 18.0004119903211),UMTS,330,110,41004,1196153,,-65.99555969,18.00041199,1000,12,1,1458850074,1460308281,,-65.99555969,18.00041199
POINT (-66.0559850000077 17.9807279998973),UMTS,330,110,41004,1180291,,-66.055985,17.980728,1000,3,1,1458850074,1489353170,,-66.055985,17.980728
POINT (-66.1988069996433 18.084641000282),UMTS,330,110,41004,1198550,,-66.198807,18.084641,1000,3,1,1458850074,1489353170,,-66.198807,18.084641
POINT (-65.8541107197339 18.3506011997856),UMTS,330,110,41003,1174343,,-65.85411072,18.3506012,1000,1,1,1458850074,1439070791,,-65.85411072,18.3506012
POINT (-66.0587310798754 17.9729461698299),UMTS,330,110,41004,1196454,,-66.05873108,17.97294617,1000,1,1,1458850074,1435769318,,-66.05873108,17.97294617
POINT (-66.0051730004336 17.9887389997051),UMTS,330,110,41004,1196150,,-66.005173,17.988739,1000,2,1,1458850074,1460308281,,-66.005173,17.988739
POINT (-66.1795806903965 18.110275269588),UMTS,330,110,41004,1198651,,-66.17958069,18.11027527,1000,13,1,1458850074,1478290503,,-66.17958069,18.11027527
POINT (-66.0154719996331 18.0107120003586),UMTS,330,110,41004,1196152,,-66.015472,18.010712,1000,2,1,1458850074,1468058394,,-66.015472,18.010712
POINT (-66.2395489997865 18.0219270004308),UMTS,330,110,41004,1198350,,-66.239549,18.021927,3497,3,1,1458850074,1483270632,,-66.239549,18.021927
POINT (-66.0532379200939 17.9907989499117),UMTS,330,110,41004,1180290,,-66.05323792,17.99079895,1000,1,1,1458850074,1457333563,,-66.05323792,17.99079895
POINT (-65.7799529997311 18.3712005597581),UMTS,330,110,41003,1174945,,-65.779953,18.37120056,1000,2,1,1458850074,1463345973,,-65.779953,18.37120056
POINT (-66.185073850178 17.9372405997739),UMTS,330,110,41004,1220751,,-66.18507385,17.9372406,1000,1,1,1458850075,1425660427,,-66.18507385,17.9372406
POINT (-66.2990570100729 17.9619598403744),UMTS,330,110,41004,1202480,,-66.29905701,17.96195984,1000,1,1,1458850075,1438494150,,-66.29905701,17.96195984
POINT (-66.1277879999162 17.9700029999386),UMTS,330,110,41004,1221749,,-66.127788,17.970003,1000,7,1,1458850075,1480340950,,-66.127788,17.970003
POINT (-66.2454986599352 18.0113983197767),UMTS,330,110,41004,1229189,,-66.24549866,18.01139832,1000,1,1,1458850075,1458251279,,-66.24549866,18.01139832
POINT (-66.5627288801336 18.0759429903767),UMTS,330,110,41004,1222954,,-66.56272888,18.07594299,1000,1,1,1458850075,1445626032,,-66.56272888,18.07594299
POINT (-66.1795809997633 18.1125640001285),UMTS,330,110,41004,1227580,,-66.179581,18.112564,1000,3,1,1458850075,1463686019,,-66.179581,18.112564
POINT (-66.1297990000238 17.9684829999905),UMTS,330,110,41004,1221779,,-66.129799,17.968483,1000,8,1,1458850075,1472739658,,-66.129799,17.968483
POINT (-66.3704681402924 18.0402374302133),UMTS,330,110,41004,1202581,,-66.37046814,18.04023743,1000,1,1,1458850075,1448457077,,-66.37046814,18.04023743
POINT (-66.3301850003375 18.0246730002588),UMTS,330,110,41004,1218550,,-66.330185,18.024673,1000,3,1,1458850075,1485797155,,-66.330185,18.024673
POINT (-66.3594818099376 18.0773162803221),UMTS,330,110,41004,1230653,,-66.35948181,18.07731628,1000,1,1,1458850075,1433422135,,-66.35948181,18.07731628
POINT (-66.0903167702027 18.4659576397333),UMTS,330,110,41005,1315623,,-66.09031677,18.46595764,1000,1,1,1458850076,1452864909,,-66.09031677,18.46595764
POINT (-66.0546112100393 17.9880523700209),UMTS,330,110,41004,1243952,,-66.05461121,17.98805237,1000,2,1,1458850075,1459110646,,-66.05461121,17.98805237
POINT (-66.115285999849 18.4040350001152),UMTS,330,110,41005,1314051,,-66.115286,18.404035,1000,11,1,1458850076,1488210354,,-66.115286,18.404035
POINT (-66.1164092998493 18.464584349788),UMTS,330,110,41005,1314925,,-66.1164093,18.46458435,1000,1,1,1458850076,1449748310,,-66.1164093,18.46458435
POINT (-66.1026763896036 18.4673309296787),UMTS,330,110,41005,1315326,,-66.10267639,18.46733093,1000,1,1,1458850076,1452864909,,-66.10267639,18.46733093
POINT (-66.3306427004003 18.0828094499961),UMTS,330,110,41004,1230650,,-66.3306427,18.08280945,1000,1,1,1458850075,1432743194,,-66.3306427,18.08280945
POINT (-66.0944366499314 18.4261321998412),UMTS,330,110,41005,1314352,,-66.09443665,18.4261322,1000,1,1,1458850076,1450775430,,-66.09443665,18.4261322
POINT (-66.4235689999094 18.0292510000337),UMTS,330,110,41004,1202381,,-66.423569,18.029251,1000,3,1,1458850075,1486914897,,-66.423569,18.029251
POINT (-66.108169560177 18.4096527097049),UMTS,330,110,41005,1314522,,-66.10816956,18.40965271,1000,2,1,1458850076,1472804939,,-66.10816956,18.40965271
POINT (-66.1273959998255 18.1205749999364),UMTS,330,110,41004,1234649,,-66.127396,18.120575,1000,2,1,1458850075,1463926527,,-66.127396,18.120575
POINT (-66.0683441202849 18.4481048596516),UMTS,330,110,41005,1315124,,-66.06834412,18.44810486,1000,1,1,1458850076,1451858949,,-66.06834412,18.44810486
POINT (-66.1067962603391 18.417892460169),UMTS,330,110,41005,1313853,,-66.10679626,18.41789246,1000,3,1,1458850076,1468815667,,-66.10679626,18.41789246
POINT (-66.0944366499314 18.4192657501143),UMTS,330,110,41005,1313851,,-66.09443665,18.41926575,1000,1,1,1458850076,1446787520,,-66.09443665,18.41926575
POINT (-66.1205291696854 18.3794403102222),UMTS,330,110,41005,1313553,,-66.12052917,18.37944031,1000,1,1,1458850076,1443247225,,-66.12052917,18.37944031
POINT (-66.0532379200939 17.9894256599663),UMTS,330,110,41004,1243949,,-66.05323792,17.98942566,1000,1,1,1458850075,1453725823,,-66.05323792,17.98942566
POINT (-66.0930633500935 17.9784393296114),UMTS,330,110,41004,1243981,,-66.09306335,17.97843933,1000,1,1,1458850075,1453778933,,-66.09306335,17.97843933
POINT (-66.5036773702144 18.0319976797492),UMTS,330,110,41004,1232549,,-66.50367737,18.03199768,1000,1,1,1458850075,1447643621,,-66.50367737,18.03199768
POINT (-66.1205291696854 18.3945465104132),UMTS,330,110,41005,1314223,,-66.12052917,18.39454651,1000,1,1,1458850076,1429715663,,-66.12052917,18.39454651
POINT (-66.1164092998493 18.3849334700037),UMTS,330,110,41005,1313552,,-66.1164093,18.38493347,1000,1,1,1458850076,1439102170,,-66.1164093,18.38493347
POINT (-66.1205291696854 18.3794403102222),UMTS,330,110,41005,1313551,,-66.12052917,18.37944031,1000,1,1,1458850076,1432044138,,-66.12052917,18.37944031
POINT (-66.3622283898283 18.042984010104),UMTS,330,110,41004,1239352,,-66.36222839,18.04298401,1000,1,1,1458850075,1442567880,,-66.36222839,18.04298401
